genre,preview_url,preview_track,color,top,left,font_size,run_date
chicago rap,https://p.scdn.co/mp3-preview/b426be65e9839c8ebd2237bfd5e097b7d1c768e7,"e.g. FBG Duck ""Exposing Me Remix (feat. Rooga)""","rgb(165, 140, 8)",6095px,1009px,112%,20221119
balkan trap,https://p.scdn.co/mp3-preview/ca28ee5db46d7e294ee35899b780c93b6c03e1cb,"e.g. Brzo Trči Ljanmi ""Lutam""","rgb(158, 150, 8)",4948px,1032px,101%,20221119
garage rock mexicano,https://p.scdn.co/mp3-preview/505e51df571acb8f887d998edb210da4317dfbe9,"e.g. Ultrasonicas ""Monstruo Verde""","rgb(206, 103, 61)",5677px,341px,100%,20221119
israelite hip hop,https://p.scdn.co/mp3-preview/c59b8338f68ea4af75c1c1eb6f17077108d0fe6f,"e.g. Darak Ibar ""Level Up""","rgb(150, 143, 11)",9346px,988px,100%,20221119
russian folk rock,https://p.scdn.co/mp3-preview/0f9ce6bb0f06cc66e9be478a68c02e598b8c7d8c,"e.g. Мельница ""Прощай""","rgb(150, 135, 16)",10662px,587px,101%,20221119
coral gospel,https://p.scdn.co/mp3-preview/b7d68be299d7ab260398b0a18394d90891f52767,"e.g. Coral Unasp ""Nada Se Compara""","rgb(115, 148, 27)",12003px,402px,100%,20221119
upstate ny rap,https://p.scdn.co/mp3-preview/d607fa5250cf50bff9a2b84d8258b1d2224d0130,"e.g. 38 Spesh ""Paper Trail""","rgb(161, 136, 7)",10265px,990px,102%,20221119
polish hip hop,https://p.scdn.co/mp3-preview/5aa928b483d7541d537014942f2f8827f8f3dd6e,"e.g. Pezet ""Miłość na sprzedaż""","rgb(177, 131, 11)",7780px,1045px,108%,20221119
alaska hip hop,https://p.scdn.co/mp3-preview/d41bc06c02990c836d7b4905e13c4ab129c5e48c,"e.g. Shamil ""Level Up""","rgb(151, 145, 3)",8824px,1035px,100%,20221119
pinoy trap,https://p.scdn.co/mp3-preview/73cb6e5b9c06694a93049ef7eba444b5ae0b4fe5,"e.g. Kris Delano ""Alak Usok Pera""","rgb(149, 148, 9)",6436px,1034px,102%,20221119
suomirap,https://p.scdn.co/mp3-preview/8a515ec0cbb916e6d225c9ef8ea682813a15b8ad,"e.g. Laiska Leppone ""Still häslin""","rgb(173, 128, 12)",7345px,1052px,101%,20221119
r&b en espanol,https://p.scdn.co/mp3-preview/b730bd279c661697951beeabc40f5144952c53d2,"e.g. Jesse Baez ""Malibú""","rgb(157, 151, 7)",5459px,1071px,107%,20221119
christian trap,https://p.scdn.co/mp3-preview/63e811c77cf4a717444c2045aa15b42a17bd9767,"e.g. Parris Chariz ""Starlit (feat. Ty Brasel & Foggieraw)""","rgb(163, 141, 7)",7866px,1000px,102%,20221119
classic cantopop,https://p.scdn.co/mp3-preview/64e35e272820cfbee88f5b03c226622b5df09bf2,"e.g. Rowena Cortes ""荳芽夢 - 電視劇""荳芽夢""歌曲""","rgb(125, 146, 4)",11400px,605px,102%,20221119
turkish hip hop,https://p.scdn.co/mp3-preview/f41479e55ed6e373be2cd9866ec54db622d642ab,"e.g. Şanışer ""Aşk Şarkısı - Live""","rgb(164, 138, 21)",7011px,1030px,106%,20221119
rap sardegna,https://p.scdn.co/mp3-preview/7d1ca4572750babf13f7c77d392ad986e2660c8f,"e.g. Cool Caddish ""Mari Pintau""","rgb(173, 128, 9)",7333px,1094px,101%,20221119
maga rap,https://p.scdn.co/mp3-preview/807565defaf9f83c4e07674e1060337cba3433b3,"e.g. Topher ""The Patriot""","rgb(165, 143, 5)",7081px,1082px,101%,20221119
oc rap,https://p.scdn.co/mp3-preview/053fbb06ffc50dd27ba6bdfe558632ec874c51db,"e.g. Erick Yung ""Lil Games""","rgb(146, 147, 4)",7431px,1039px,102%,20221119
rap moldovenesc,https://p.scdn.co/mp3-preview/90cb2197c2e0c5bffa529202cb224798cd52dfee,"e.g. Tosh ""Amara mea""","rgb(153, 143, 30)",6083px,1105px,100%,20221119
marimba de guatemala,https://p.scdn.co/mp3-preview/34f9706becc2e01056cfe1c5ede9c7a0b253554f,"e.g. Marimba Maderas Chapinas ""Mi Lupita""","rgb(161, 152, 82)",10289px,1143px,100%,20221119
viola,https://p.scdn.co/mp3-preview/4e0d52bb7635ce1c4f7dcc5700d29852a4296ce5,"e.g. Helen Callus ""Suite for Viola & Small Orchestra: II. Carol""","rgb(35, 163, 141)",20869px,326px,100%,20221119
japanese classical piano,https://p.scdn.co/mp3-preview/b18ad3b987d6d3fbc239ca9dc7738550717ada91,"e.g. Mao Fujita ""Piano Sonata No. 18 in D Major, K. 576 ""Hunt"": II. Adagio""","rgb(37, 159, 200)",20417px,528px,100%,20221119
australian indie folk,https://p.scdn.co/mp3-preview/90894def63883390fa4486ee8178a1a8f3233de7,"e.g. Jordy Maxwell ""As You Go""","rgb(119, 151, 25)",12102px,638px,103%,20221119
dortmund indie,https://p.scdn.co/mp3-preview/bc2fd0e58c8258ad6b5d59f920637bf04fd953c2,"e.g. Walking On Rivers ""Overachiever""","rgb(189, 116, 35)",4528px,504px,100%,20221119
blues,https://p.scdn.co/mp3-preview/faee010227ae7c463ae6c4bc92b4532ab6be41c3,"e.g. Sonny Boy Williamson II ""Help Me""","rgb(105, 135, 32)",17250px,1007px,104%,20221119
zambian gospel,https://p.scdn.co/mp3-preview/9853281b7d7ccb9bc746b0b0e9a42ed9ed35c293,"e.g. Chileshe Bwalya ""Kale""","rgb(162, 137, 6)",8842px,792px,100%,20221119
candombe,https://p.scdn.co/mp3-preview/c956f6cf5eac2e551465ea73eed085a85f0a55ac,"e.g. Jorginho Gularte ""Tambor, Tambora""","rgb(158, 129, 39)",10946px,967px,100%,20221119
czech folk rock,https://p.scdn.co/mp3-preview/044196040f64df178a230497449e6d1c869a19ce,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 13)",11659px,731px,100%,20221119
sunshine pop,https://p.scdn.co/mp3-preview/763d8180795ecc185627b846dff2ae95a43b7884,"e.g. The Cyrkle ""Red Rubber Ball""","rgb(126, 132, 8)",14188px,660px,103%,20221119
middle east hip hop,https://p.scdn.co/mp3-preview/888354141e69e39ec270a0a0a490fcf056a2b7a2,"e.g. Bu Kolthoum ""SAWWAN""","rgb(156, 135, 15)",8923px,932px,101%,20221119
musica cabo-verdiana,https://p.scdn.co/mp3-preview/9eda79cda24e52f49fd72020fc90ba94a27f8489,"e.g. Bulimundo ""Bulimundo""","rgb(158, 136, 24)",9556px,869px,100%,20221119
indie valenciana,https://p.scdn.co/mp3-preview/6c9d6a7a49eadb7756ab4385578a4c27b8173fbe,"e.g. La Fúmiga ""Cap. 2: Havia de Passar""","rgb(175, 131, 26)",6528px,469px,100%,20221119
north carolina indie,https://p.scdn.co/mp3-preview/4a0c64f4049f8369e2933e6ccd3e53e41eea0c07,"e.g. Lilac Shadows ""Black Lodge""","rgb(139, 136, 39)",12609px,474px,101%,20221119
cimbalom,https://p.scdn.co/mp3-preview/ed10af4d37987f15508454f0dc1d8cec1eef7448,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 106)",17290px,707px,100%,20221119
modern mod,https://p.scdn.co/mp3-preview/cfa16dd7d93cb81081edbdb5e460aa8a172aaf61,"e.g. New Street Adventure ""The Big A.C.""","rgb(189, 117, 34)",6650px,422px,100%,20221119
egyptian hip hop,https://p.scdn.co/mp3-preview/cdd3a8a97ad6b179abc3e2c42a18bd9e9142546f,"e.g. Batistuta ""Kuwabes""","rgb(148, 143, 17)",11359px,1002px,102%,20221119
czsk reggae,https://p.scdn.co/mp3-preview/c5ce6ae4f98c560dfcda7b34e0539f245faf0e0e,"e.g. Coco Jammin ""Zahradnická Píseň""","rgb(190, 128, 9)",5647px,1015px,100%,20221119
manchester indie,https://p.scdn.co/mp3-preview/cf59eb10a1ae4e573e4b333720c822632c61d532,"e.g. Corella ""Bloom""","rgb(178, 125, 29)",6504px,390px,101%,20221119
modern bollywood,https://p.scdn.co/mp3-preview/513c79a6bcf41d75e0f9c7441b8709c3f7f34d7e,"e.g. Javed Ali ""Srivalli (From ""Pushpa The Rise Part - 01"")""","rgb(153, 132, 12)",11623px,757px,116%,20221119
oulu indie,https://p.scdn.co/mp3-preview/9970563ce1b1efc24bc40910674c8e98e195b29e,"e.g. 22-Pistepirkko ""Birdy""","rgb(180, 119, 33)",8541px,382px,100%,20221119
christian music,https://p.scdn.co/mp3-preview/f890bdb9a69d789392df824256d21098e84bd525,"e.g. Matthew West ""Me on Your Mind""","rgb(157, 137, 13)",7083px,394px,108%,20221119
musica indigena latinoamericana,https://p.scdn.co/mp3-preview/e76c7838cfcf72c0228cf817576d8a663956c0cb,"e.g. Luzmila Carpio ""Tarpuricusum Sarata - Captain Planet Remix""","rgb(144, 142, 13)",12752px,916px,100%,20221119
chasidic pop,https://p.scdn.co/mp3-preview/e7017066440a79f692e21a8270b18477e25bee39,"e.g. יואלי קליין ""לבוא אל המלך""","rgb(167, 128, 12)",9787px,602px,100%,20221119
greek rock,https://p.scdn.co/mp3-preview/37c1fbfd43c4053d16a183d49425334bbd864d01,"e.g. 1000mods ""Vidage""","rgb(182, 122, 49)",5911px,378px,100%,20221119
ukrainian hip hop,https://p.scdn.co/mp3-preview/befa58fbbbabbae1337c7a2f2427c472c8955ecd,"e.g. Гоня ""Вода""","rgb(166, 134, 9)",9047px,1058px,101%,20221119
